product_name,original_price,discounted_price,discount_percent,premium,quantity,rating,review_count,delivery_time,category,selling_price
Plix The Plant Fix Jamun Acne Spot Corrector Gel For Active Acne,450,117,74,No,15 g,4.8,111,10,skin care,333
Dr. Sheth'S Kesar,299,29,77,No,30 g,4.6,101,10,skin care,270
Lakme Sun Expert SPF 30 PA++ Super Matte Lotion Sunscreen,299,86,71,No,50 ml,4.4,745,10,skin care,213
JOY Revivify Hello Sun Ultra Matte Dry Touch SPF 50,325,127,60,No,50 ml,4.5,128,10,skin care,198
Biotique Fruit Brightening Depigmentation,150,15,77,No,50 ml,4.6,995,6,skin care,135
Biotique Fruit Brightening Depigmentation,349,17,95,No,50 g,4.7,349,6,skin care,332
Khadi Natural Pure Rose Water Skin Toner,249,108,56,No,210 ml,4.7,89,6,skin care,141
Nivea Lip Balm Original Care for 24h Moisture ,175,50,71,No,8 g,4.7,175,6,skin care,125
Conscious Chemist Retinol Body Cream ,499,223,55,No,100 g,4.5,114,6,skin care,276
Everyuth Naturals Advanced Golden Glow Peel Off Mask,210,75,64,No,100 g,4.5,210,6,skin care,135
Himalaya Wellness Company Dark Spot Cl Turmeri Face Scrub,210,38,81,No,100 g,4.5,210,10,skin care,172
Lotus Herbals Safe Sun 3 In 1 Tinted Daily Sunscreen,375,165,56,No,50 g,4.5,311,10,skin care,210
Lakme Sun Expert Tinted Sunscreen,369,149,59,No,50 g,4.5,369,6,skin care,220
Dot,445,58,86,No,50 g,4.8,754,6,skin care,387
GUBB Face Acne Patch Pimple Healing Patch ,295,141,52,No,36 pcs,4.1,328,10,skin care,154
Vlcc Insta Glow Diamond Bleach,169,60,64,No,60 g,4.4,878,6,skin care,109
Joy Hello Sun Sunblock,480,169,64,No,120 ml,4.4,543,10,skin care,311
Dot,445,58,86,No,50 g,4.9,952,6,skin care,387
Foxtale Skin Radiance Face Mask for Detan,545,44,91,No,75 g,4.6,902,6,skin care,501
Lakme Sun Expert Sunscreen Lotion,269,31,88,No,50 ml,4.1,269,6,skin care,238
Fixderma Shadow Sunscreen SPF 30+ Gel Sunscreen ,280,66,76,No,40 g,4.7,170,10,skin care,214
Quench Korean Acne Patches,299,75,74,No,24 pcs,4.7,705,6,skin care,224
Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,299,29,77,No,30 g,4.6,299,6,skin care,270
Aqualogica Radiance+ Dewy Lightweight Sunscreen Gel ,449,170,62,No,50 g,4.7,449,6,skin care,279
Aqualogica Glow+ Dewy Lightweigh Sunscreen Gel ,299,15,94,No,30 g,4.5,506,6,skin care,284
Neutrogena Ultra Sheer Dry Touch Sunblock SPF,780,133,82,No,80 g,4.3,687,6,skin care,647
Dot,445,58,86,No,50 g,4.6,284,10,skin care,387
Lakme Blush,200,98,51,No,50 g,4.7,122,6,skin care,102
Cetaphil Oily Skin Cleanser,699,84,87,No,125 ml,4.7,699,6,skin care,615
SPF 50 PA+++,499,95,80,No,50 g,4.6,499,6,skin care,404
Everyuth Naturals Advanced Orange Peel,195,66,66,No,100 g,4.5,195,6,skin care,129
Fixderma Shadow Lip Balm SPF 50+ With Cacao Seed Butter,235,31,86,No,15 g,4.5,372,10,skin care,204
Conscious Chemist Body Guard Sunscreen Body Lotion SPF ,699,347,50,No,150 g,4.4,113,10,skin care,352
The Derma Co C,299,36,87,No,125 ml,4.5,915,6,skin care,263
The Derma Co C,649,104,83,No,80 g,3.9,761,6,skin care,545
Fixderma Shadow Sunscreen SPF 50+ Gel Sunscreen,640,143,77,No,75 g,4.5,131,10,skin care,497
Cetaphil Gentle Skin Cleanser,769,85,88,No,250 ml,4.7,769,6,skin care,684
The Derma Co C,499,55,88,No,50 g,4.5,425,10,skin care,444
Kerala Ayurveda Kumkumadi Oil ,520,129,75,No,10 ml,4.9,103,10,skin care,391
Dot,595,95,84,No,80 g,4.8,734,6,skin care,500
Dot,550,72,86,No,85 g,4.5,240,10,skin care,478
Enn Beauty Erazer Acne Patches,325,59,81,No,85 g,4.6,194,10,skin care,266
Neutrogena Hydro Boost Water Gel Face Moisturizer,1190,119,90,No,50 g,4.7,252,6,skin care,1071
Dr. Sheth'S Ceramide,499,60,87,No,50 g,4.2,282,10,skin care,439
SPF 50 PA++++,649,97,85,No,50 g,4.5,369,10,skin care,552
Everyuth Naturals Anti Pollution Pink Clay,260,47,81,No,50 g,4.2,196,10,skin care,213
Quench Brightening Korean Face Mist,399,58,85,No,100 ml,4.9,244,10,skin care,341
Cetaphil Oily Skin Cleanser,1099,121,88,No,250 ml,4.6,322,6,skin care,978
Quench Mama Cica Rejuvenating Face Mist,399,40,89,No,100 ml,4.6,163,10,skin care,359
Cetaphil Gentle Skin Cleanser,1679,168,89,No,100 ml,4.4,686,6,skin care,1511
VLCC 7X Ultra Whitening,420,85,79,No,100 g,4.1,490,6,skin care,335
Quench Mon Cherry Brightening Pink Clay Mask,499,25,94,No,50 g,3.8,236,6,skin care,474
Cetaphil Gentle Skin Cleanser,1159,116,89,No,500 ml,4.5,482,6,skin care,1043
SUGAR Cosmetics Bling Leader Illuminating Sunscreen SPF 35 PA+++,599,66,88,No,50 g,4.7,50,10,skin care,533
Pilgrim 24K Gold face mask,595,167,71,No,50 g,4.9,184,6,skin care,428
O3+ Blueberry Moisturising Glow Dtan Creme Mask,1550,186,88,No,300 g,4.5,60,10,skin care,1364
Kama Ayurveda Rose Jasmine Face Cleanser,745,75,77,No,50 ml,4.4,103,10,skin care,670
Biotique Sun Shield Sandalwood 50+Spf Sunscreen Lotion,630,112,82,No,190 ml,4.7,109,6,skin care,518
Deconstruct Oil,1650,722,56,No,190 ml,4.7,633,6,skin care,928
Deconstruct Oil,698,68,90,No,10 ml,4.4,758,6,skin care,630
Deconstruct Oil,349,28,91,No,50 g,4.7,559,6,skin care,321
Quench Botanics Mesmerice Gentle Exfoliation Cream Face Wash,449,67,85,No,100 ml,4.6,167,10,skin care,382
Aqualogica Glow+ Oil Free Moisturizer ,399,76,80,No,100 g,3.2,271,10,skin care,323
Patch Up Mix Up,1299,274,78,No,24 pcs,4.5,910,10,skin care,1025
Fablue Toy Truck Car ,299,124,58,No,6 pcs,3.3,340,9,toys,175
Webby Toys Mini Finger Basketball Shooting Game,149,54,63,No,1 pcs,4.3,96,9,toys,95
Einstein Box My First Box Of Storytelling,999,499,50,No,2 pcs,4.5,72,9,toys,500
Toyshine Space,1699,753,55,No,2 pcs,4.3,237,9,toys,946
Fablue Magic Blow Pipe Toy,499,94,81,No,2 pcs,4.5,177,9,toys,405
Fablue Kids 100 Pcs Blocks Toys,799,295,63,No,2 pcs,3.1,475,9,toys,504
Toyshine Giraffe Wooden Abacus,799,331,58,No,2 pcs,4.5,51,9,toys,468
Babique Unicorn Plush Soft Toy ,364,134,63,No,2 pcs,4.5,364,9,toys,230
Toyshine 3,1499,619,58,No,2 pcs,4.5,66,9,toys,880
Babique Dog Cute Plush Soft Toys ,378,186,50,No,2 pcs,4.6,378,9,toys,192
Toyshine Junior Fast Sling Puck Game,599,264,55,No,2 pcs,4.2,566,9,toys,335
Toyshine My First Art Easel Board,2999,1,99,No,5 pcs,4.7,731,9,toys,2998
Einstein Box For 2,999,308,69,No,2 pcs,4.3,110,9,toys,691
Babique Rattle Ball Plush Soft Toy ,230,59,74,No,2 pcs,4.5,715,9,toys,171
Rotating Transparent Toy,999,269,73,No,2 pcs,4.3,572,9,toys,730
Einstein Box Girls First Science Kit for 4,1199,599,50,No,2 pcs,4.7,457,9,toys,600
Toyshine Plastic Carry ,1299,425,67,No,2 pcs,1.1,68,9,toys,874
Abk Stacking Toy Rings Junior,159,18,88,No,2 pcs,4.2,943,9,toys,141
Toyshine 2,899,399,55,No,2 pcs,4.8,77,9,toys,500
Toyshine Battery Powered Robotic ,699,204,70,No,2 pcs,4.4,764,9,toys,495
Toyshine My First Art Easel Board,2999,1,99,No,6 pcs,4.3,570,9,toys,2998
Fablue Mini Basketball Game Toy ,399,180,54,No,2 pcs,2.6,75,9,toys,219
Toyshine Friction,999,377,62,No,2 pcs,4.4,490,9,toys,622
Aditi Toys Gear Mini  Bus ,599,299,50,No,2 pcs,4.6,230,9,toys,300
Toyshine Abc Numero Magnetic Blackboard Educational Alphabet,699,288,58,No,2 pcs,3.9,65,9,toys,411
DearJoy Unicorn Plush Soft Toy,1000,139,86,No,2 pcs,4.9,119,9,toys,861
Toyshine Kids Computer Tablet Toy ,1999,1,99,No,4 pcs,3.4,93,9,toys,1998
Fablue Unicorn Stuffed Animal Soft Plush Toy ,599,299,50,No,2 pcs,3.3,206,9,toys,300
Classic Classic Hulla Hoop,250,122,51,No,2 pcs,4.1,186,9,toys,128
Centy Toys Classic Tractor Farm Set,450,220,51,No,2 pcs,4.3,177,9,toys,230
Fablue Musical Cell Phone Toy,599,242,59,No,2 pcs,4.6,108,9,toys,357
Toybharat Thomas Engine Pull Along Toy,736,229,68,No,2 pcs,3.4,78,9,toys,507
Toyshine 3 Duck Slide Toy ,999,340,65,No,2 pcs,3.4,98,9,toys,659
Toyshine Battery,1599,759,52,No,2 pcs,2.2,88,9,toys,840
Toybharat Power Truck,659,279,57,No,2 pcs,4.4,231,9,toys,380
DearJoy School Boy Soft Toy,1000,284,71,No,2 pcs,4.4,553,9,toys,716
Toyshine 1:32 Scale Die Cast Racing ,499,194,61,No,2 pcs,3.8,162,9,toys,305
Toyshine Plastic Bow,999,255,74,No,2 pcs,4.2,246,9,toys,744
Fablue Construction Vehicles Trucks Toy ,699,260,62,No,4 pcs,4.1,100,9,toys,439
Toyshine 1:32 Scale Die Cast Sports Model Vehicle Toy Car ,499,195,60,No,2 pcs,3.9,176,9,toys,304
COMIC JEEP Toy,860,273,68,No,2 pcs,4.5,58,9,toys,587
Toybharat Friction,390,165,57,No,2 pcs,4.5,100,9,toys,225
Marco Racer Toy Car,880,309,64,No,2 pcs,4.5,74,9,toys,571
Toyshine Unbreakable Automobile Car Toy Vehicle,1499,504,66,No,2 pcs,4.3,58,9,toys,995
Fablue Balloon Launcher for Kids,1699,779,54,No,2 pcs,4.7,576,9,toys,920
Fablue Hanging Table Tennis Toy ,699,241,65,No,2 pcs,3.6,96,9,toys,458
Toyzone Vandey Bharat Express Bump 'N' Go Toy,799,242,69,No,2 pcs,1.7,69,9,toys,557
Toybharat Push N Go Tractor,702,297,57,No,2 pcs,4.5,80,9,toys,405
Aditi Toys Pull Back Bow,999,396,60,No,2 pcs,4.3,703,9,toys,603
Wembley Construction Tool Trolley Kit,1999,1,99,No,4 pcs,3.8,87,9,toys,1998
Toybharat Border Jeep Toy,458,169,63,No,1 pcs,4.5,100,9,toys,289
Aditi Toys Pull Back Bow,999,366,63,No,1 pcs,4.2,475,9,toys,633
Toy Bharat Model Scooty Toy,559,215,61,No,1 pcs,3.4,111,9,toys,344
Toyshine Pack of 4 Toy Cars,1499,504,66,No,1 pcs,4.7,131,9,toys,995
Ratna's Toy Ambulance Ratna's,1000,400,60,No,1 pcs,4.4,696,9,toys,600
Toyshine Track Racer Car ,1499,688,54,No,1 pcs,3.2,79,9,toys,811
Sterling Amimal Soft Toy Set,699,339,51,No,1 pcs,4.5,280,9,toys,360
Toybharat Police Van Toy ,680,209,69,No,1 pcs,3.8,83,9,toys,471
Flo Toys Velocity Rescue Vehicle Puzzle Set,1595,646,59,No,1 pcs,4.2,608,9,toys,949
Kidology Transforming Robot Toys ,3099,2,99,No,6 pcs,4.3,406,9,toys,3097
Kidology Tractor Toy,3999,3,99,No,6 pcs,4.5,298,9,toys,3996
Webby Battery operated Toy Train ,899,100,88,No,1 pcs,4.3,74,9,toys,799
Wembley Unbreakable Kids Friction Car Toys ,899,418,53,No,1 pcs,4.5,221,9,toys,481
Toybharat Ambulance Toy for Kids,620,239,61,No,1 pcs,4.3,82,9,toys,381
Ratna's Toy Water Tanker Ratna's,1100,512,53,No,1 pcs,4.2,48,9,toys,588
Funskool Giggles Stack N Nest Toy Set,599,120,79,No,1 pcs,4.5,95,9,toys,479
"Toyshine Dinosaur Wooden Abacus Learning Play Center, Preschool Math Learning Toy",1499,517,65,No,1 pcs,4.6,190,9,toys,982
Toyshine Ramp Race Slope Rolling Hammer Toy ,999,327,67,No,1 pcs,1.8,88,9,toys,672
Ratna's Toy Missile Launcher Truck,1000,400,60,No,1 pcs,4.2,55,9,toys,600
Toyshine 1:32 Scale Die Cast Sports Model Vehicle Toy ,899,190,78,No,1 pcs,3.3,99,9,toys,709
Ratna's Mighty Shooter With Target,240,96,60,No,1 pcs,4.2,964,9,toys,144
Mirada Peach Bunny Soft Toy,899,429,52,No,1 pcs,4.9,145,9,toys,470
Ratna's Toy Modern Excavator Ratna's,1000,400,60,No,1 pcs,4.4,964,9,toys,600
Ratna's Toy City Service Truck Ratna's,1000,497,50,No,1 pcs,4.3,237,9,toys,503
Ratna's Toy Fire Ladder Truck Ratnas,1000,400,60,No,1 pcs,4.3,339,9,toys,600
Hasbro BeyBlade Wrath Cobra C7,1499,700,53,No,1 pcs,4.5,139,9,toys,799
Urban Tots Vola Construction Series,999,339,66,No,1 pcs,4.2,57,9,toys,660
Lego City Jungle Explorer Off,3499,1,99,No,5 pcs,4.7,976,9,toys,3498
Toyshine Friction Powered Musical Garbage Truck ,1535,718,53,No,1 pcs,4.4,719,9,toys,817
Lumo Unicorn Soft Toy,625,216,65,No,1 pcs,4.6,769,9,toys,409
Toybharat Farm Tractor,625,236,62,No,1 pcs,4.4,835,9,toys,389
Toybharat Fire Truck Toy for Kids ,740,268,63,No,1 pcs,4.5,698,9,toys,472
Kidology Monster Tractor Toy for Kids,3999,3,99,No,4 pcs,4.7,518,9,toys,3996
Lumo Tiger Soft Toy,515,166,67,No,2 pcs ,4.3,578,9,toys,349
Toybharat Push N Spin Teddy And Family,680,294,56,No,2 pcs ,4.4,765,9,toys,386
Lumo Teddy Soft Toy,800,291,63,No,2 pcs ,4.7,889,9,toys,509
Toybharat Walking Elephant With Light,1050,401,61,No,2 pcs ,4.7,348,9,toys,649
Toyshine Long,999,233,76,No,2 pcs ,4.5,999,9,toys,766
Toyshine Racer Ramp Toy ,999,282,71,No,2 pcs ,4.6,750,9,toys,717
Toyshine Baby Rattle,499,159,68,No,2 pcs ,4.8,872,9,toys,340
Toyshine Cute Walking Moving Dancing Crab Learning Crawl Sensory Interactive Usb Rechargeable Toy,1499,1,99,No,2 pcs ,4.1,91,9,toys,1498
Hamleys Bubble Blaster With Fuel Impulse Toys ,1999,705,64,No,2 pcs ,4.7,966,9,toys,1294
Nerf Elite 2.0 Slyshot Blaster,499,189,62,No,2 pcs ,3.9,175,9,toys,310
Toyshine Wooden Magnetic Fishing Game,999,307,69,No,2 pcs ,3.4,163,9,toys,692
Elan MS Hoola Hoop,299,99,66,No,2 pcs ,4.5,142,9,toys,200
Nerf Elite 2.0 Ace SD,399,154,61,No,2 pcs ,4.7,137,9,toys,245
Toyshine Musical Transparent Gun Toy,599,272,54,No,2 pcs ,3.4,459,9,toys,327
Nerf Alpha Strike Slinger SD,299,50,83,No,2 pcs ,1.8,67,9,toys,249
Fablue Spider Web Shooters Toy,999,252,74,No,2 pcs ,2.6,180,9,toys,747
Fablue Spin Master Duo Gun Toy ,999,291,70,No,2 pcs ,2.6,81,9,toys,708
Toyshine Hungry Duck Feeding Toy ,1299,514,60,No,2 pcs ,4.7,59,9,toys,785
Nerf Alpha Strike Fang QS,499,170,65,No,2 pcs ,4.1,295,9,toys,329
Toybharat Push N Go Dinosaur Toy,440,129,70,No,2 pcs ,3.7,92,9,toys,311
Nerf Elite 2.0 Volt SD,1199,561,53,No,2 pcs ,1.4,107,9,toys,638
Nerf Elite 2.0 Prospect QS,899,332,63,No,2 pcs ,4.3,946,9,toys,567
Fablue Foam Blaster Long Range Power Shooter Gun Toy ,999,288,71,No,2 pcs ,4.5,110,9,toys,711
Fablue Foam Pogo Jumper,1499,1,99,No,2 pcs ,2.6,81,9,toys,1498
Toyshine Long Range 60ft Pull,1299,597,54,No,2 pcs ,4.5,357,9,toys,702
Toyshine Holi Water Toy Gun with Pressure Mechanism,1299,514,60,No,2 pcs ,4.5,51,9,toys,785
Fablue Mini Fast Push Pop Interactive Game Toy Light,999,499,50,No,2 pcs ,2.2,80,9,toys,500
Toybharat My Snoopy Pull,640,209,67,No,2 pcs ,3.7,101,9,toys,431
Toyshine Fish Catching Game with Music,1999,879,56,No,2 pcs ,2.3,201,9,toys,1120
Toyshine Musical Train Engine Toy With 3d Lights,999,289,71,No,2 pcs ,4.6,797,9,toys,710
Toybharat My Friend Ganesha Pull,612,149,75,No,2 pcs ,4.5,83,9,toys,463
Desi Toys Gilli Danda Set,399,159,60,No,2 pcs ,4.5,920,9,toys,240
Ratna's Sky Ping Pong Captain America,325,130,60,No,2 pcs ,4.7,183,9,toys,195
Toyshine 5 In 1 Wooden Activity Centre Triangle Toy Alphabet Blocks Abacus Clock Writing,2999,1,99,No,2 pcs ,4.4,529,9,toys,2998
Kidology Press,599,223,62,No,2 pcs ,4.5,56,9,toys,376
Nerf Super Soaker Flip Fast Fill Water Blaster,1199,407,66,No,2 pcs ,4.5,145,9,toys,792
Toybharat Sports Gun,965,432,55,No,2 pcs ,4.6,464,9,toys,533
Nerf Alpha Strike Hammerstorm Blaster,1999,932,53,No,2 pcs ,4.2,718,9,toys,1067
Nerf Alpha Strike Lynx SD,2499,1,99,No,2 pcs ,4.4,675,9,toys,2498
Nerf Elite 2.0 Prospect QS,999,200,79,No,2 pcs ,4.6,647,9,toys,799
Toyshine 14 Inches Talking Toy Baby Dolls,1299,584,55,No,2 pcs ,4.7,986,9,toys,715
Toybharat Cute Elephant,530,165,68,No,2 pcs ,4.6,902,9,toys,365
Nerf Super Soaker Rainstorm Water Blaster,1499,570,61,No,2 pcs ,4.5,513,9,toys,929
Aditi Toys 750ml Colourful Bubble Liquid Solution Bottle Refill for Guns,299,100,66,No,2 pcs ,3.7,87,9,toys,199
Nerf Alpha Strike Mission Ops Set,2499,1,99,No,2 pcs ,4.2,540,9,toys,2498
Nerf Wild Lionfury Dart Blaster,1999,830,58,No,2 pcs ,4.2,189,9,toys,1169
Aditi Toys Six Fire Dart Gun with 6,1299,499,61,No,2 pcs ,4.5,67,9,toys,800
Mother Touch Toys Neem Dumbel Rattle,380,61,83,No,2 pcs ,4.6,730,9,toys,319
Tomato Local,43,9,79,No,500 g,4.5,500,8,vegetables,34
Lady Finger,65,14,78,No,500 g,4.5,500,8,vegetables,51
Lady Finger,70,21,70,No,500 g,4.5,1000,8,vegetables,49
Brinjal Long Purple,36,12,66,No,250 g,4.5,250,8,vegetables,24
Beans Broad,46,14,69,No,250 g,4.5,250,8,vegetables,32
Beans Haricot,47,14,70,No,250 g,4.5,250,8,vegetables,33
Beans Cowpea,33,8,75,No,250 g,4.5,250,8,vegetables,25
Lady Finger,38,19,50,No,250 g,4.5,250,8,vegetables,19
Nagpur Brinjal,43,13,69,No,250 g,4.5,250,8,vegetables,30
Beans Cluster,43,21,51,No,250 g,4.5,250,8,vegetables,22
Tomato Local,26,6,76,No,250 g,4.5,300,8,vegetables,20
Brinjal Round Green,67,21,68,No,500 g,4.5,500,8,vegetables,46
Beans Broad,93,28,69,No,500 g,4.5,500,8,vegetables,65
Brinjal Kateri,44,20,54,No,250 g,4.5,250,8,vegetables,24
Brinjal Bharta,34,8,76,No,250 g,4.5,34,8,vegetables,26
Tomato Hybrid,42,14,66,No,500 g,4.5,500,8,vegetables,28
Baby Potato,62,14,77,No,500 g,4.5,500,8,vegetables,48
Brinjal Kateri,76,31,59,No,500 g,4.5,500,8,vegetables,45
Green Tomato,42,10,76,No,500 g,4.5,500,8,vegetables,32
Organic Potato,63,13,79,No,475 g,4.5,475,8,vegetables,50
Organic Tomato,65,14,78,No,450 g,4.5,450,8,vegetables,51
Organic Beans Cluster,58,23,60,No,250 g,4.5,250,8,vegetables,35
Coriander,62,20,67,No,250 g,4.5,100,8,vegetables,42
Coccinia,29,11,62,No,250 g,4.5,250,8,vegetables,18
Coriander,31,10,67,No,100 g,4.5,100,8,vegetables,21
Colocasia,20,7,65,No,250 g,4.5,250,8,vegetables,13
Colocasia,53,24,54,No,250 g,4.5,1000,8,vegetables,29
Bitter Gourd,48,10,79,No,500 g,4.5,500,8,vegetables,38
Bottle Gourd,67,21,68,No,500 g,4.5,67,8,vegetables,46
Curry Leaves,13,4,69,No,50 g,4.5,50,8,vegetables,9
Chilli Dark Green,24,9,62,No,200 g,4.5,200,8,vegetables,15
Green Amaranthus,68,24,64,No,200 g,4.5,200,8,vegetables,44
Drumstick Leaves,44,10,77,No,200 g,4.5,50,8,vegetables,34
Chilli Light Green Combo,72,34,52,No,200 g,4.5,250,8,vegetables,38
Cauliflower,97,20,79,No,200 g,4.5,97,8,vegetables,77
Carrot,81,21,74,No,500 g,4.5,500,8,vegetables,60
Ridge Gourd,60,21,65,No,500 g,4.5,500,8,vegetables,39
Garlic,54,22,59,No,500 g,4.5,100,8,vegetables,32
Cabbage,53,19,64,No,500 g,4.5,53,8,vegetables,34
Cabbage,42,12,71,No,500 g,4.5,300,8,vegetables,30
Lemon Combo,70,20,71,No,500 g,4.5,200,8,vegetables,50
Drumsticks,68,23,66,No,500 g,4.5,68,8,vegetables,45
Chilli Dark Green Combo,48,18,62,No,500 g,4.5,200,8,vegetables,30
Ginger Combo,74,18,75,No,500 g,4.5,200,8,vegetables,56
Banana Raw,49,16,67,No,500 g,4.5,49,8,vegetables,33
Cucumber Green,36,18,50,No,500 g,4.5,500,8,vegetables,18
Banana Robusta,33,13,60,No,500 g,4.5,33,8,vegetables,20
Capsicum Green,41,13,68,No,500 g,4.5,41,8,vegetables,28
Cucumber Sambar,36,12,66,No,500 g,4.5,500,8,vegetables,24
Lady Finger Combo,76,38,50,No,500 g,4.5,250,8,vegetables,38
Sweet Corn,33,7,78,No,500 g,4.5,33,8,vegetables,26
Curry Leaves,26,8,69,No,500 g,4.5,50,8,vegetables,18
Mango Raw,42,10,76,No,500 g,4.5,42,8,vegetables,32
Tomato Local Combo,86,18,79,No,500 g,4.5,500,8,vegetables,68
Radish White,39,13,66,No,250 g,4.5,250,8,vegetables,26
Ridge Gourd,28,6,78,No,250 g,4.5,28,8,vegetables,22
Onion Combo,106,48,54,No,250 g,4.5,106,8,vegetables,58
Beetroot,57,14,75,No,250 g,4.5,500,8,vegetables,43
Colocasia,40,14,65,No,250 g,4.5,250,8,vegetables,26
Drumstick Leaves,66,15,77,No,250 g,4.5,66,8,vegetables,51
Chilli Light Green,36,17,52,No,250 g,4.5,250,8,vegetables,19
Beetroot,38,18,52,No,250 g,4.5,250,8,vegetables,20
Sweet Potato,57,24,57,No,250 g,4.5,500,8,vegetables,33
Guava,63,20,68,No,250 g,4.5,500,8,vegetables,43
Coriander,93,30,67,No,250 g,4.5,100,8,vegetables,63
Beans Cowpea,66,16,75,No,250 g,4.5,250,8,vegetables,50
Mix Sprouts,41,10,75,No,250 g,4.5,175,8,vegetables,31
Capsicum Green,66,14,78,No,250 g,4.5,500,8,vegetables,52
Beans Cluster,86,42,51,No,250 g,4.5,250,8,vegetables,44
Beans Cluster,35,10,71,No,250 g,4.5,200,8,vegetables,25
Cooking Essentials,64,20,68,No,250 g,4.5,64,8,vegetables,44
Beans Haricot,94,28,70,No,250 g,4.5,250,8,vegetables,66
Lemon,59,19,67,No,250 g,4.5,200,8,vegetables,40
Green Amaranthus,34,12,64,No,250 g,4.5,200,8,vegetables,22
Banana Raw,98,32,67,No,250 g,4.5,98,8,vegetables,66
Baby Bottle Gourd,61,22,63,No,250 g,4.5,61,8,vegetables,39
Baby Bottle Gourd,21,5,76,No,250 g,4.5,150,8,vegetables,16
Drumstick Leaves,22,5,77,No,250 g,4.5,50,8,vegetables,17
Assorted Roses,64,16,75,No,250 g,4.5,100,8,vegetables,48
Chilli Bajji,35,14,60,No,250 g,4.5,250,8,vegetables,21
Green Amaranthus,102,36,64,No,250 g,4.5,200,8,vegetables,66
Garlic,27,11,59,No,250 g,4.5,100,8,vegetables,16
Mint,24,9,62,No,250 g,4.5,100,8,vegetables,15
Garlic Peeled Combo,124,30,75,No,250 g,4.5,124,8,vegetables,94
Ridge Gourd,120,42,65,No,250 g,4.5,500,8,vegetables,78
Pineapple Slice,86,20,76,No,250 g,4.5,175,8,vegetables,66
Coriander,81,14,82,No,250 g,4.5,500,8,vegetables,67
Grapes Bengalore Blue,87,29,66,No,250 g,4.5,500,8,vegetables,58
Potato Combo,140,42,70,No,250 g,4.5,140,8,vegetables,98
Rosemary,18,4,77,No,250 g,4.5,20,8,vegetables,14
Carrot Combo,162,42,74,No,250 g,4.5,500,8,vegetables,120
Coconut,69,15,78,No,250 g,4.5,69,8,vegetables,54
Beetroot Combo,76,36,52,No,250 g,4.5,250,8,vegetables,40
Cucumber English,33,9,72,No,250 g,4.5,300,8,vegetables,24
Cucumber Green,72,36,50,No,250 g,4.5,500,8,vegetables,36
Garlic Cloves,51,11,78,No,250 g,4.5,250,8,vegetables,40
Tomato Hybrid Combo,84,28,66,No,250 g,4.5,500,8,vegetables,56
Gooseberry,52,15,71,No,250 g,4.5,250,8,vegetables,37
Curry Leaves,63,8,87,No,250 g,4.5,500,8,vegetables,55
Papaya Diced,62,21,66,No,250 g,4.5,200,8,vegetables,41
Coccinia,87,33,62,No,250 g,4.5,250,8,vegetables,54
Spinach Malabar,49,10,79,No,250 g,4.5,250,8,vegetables,39
Mint,74,13,82,No,250 g,4.5,500,8,vegetables,61
Colocasia,60,21,65,No,250 g,4.5,250,8,vegetables,39
Brown Chana Sprouts,40,9,77,No,250 g,4.5,200,8,vegetables,31
Garlic Peeled,62,15,75,No,250 g,4.5,100,8,vegetables,47
Papaya Raw,37,12,67,No,250 g,4.5,37,8,vegetables,25
Baby Corn,67,14,79,No,250 g,4.5,250,8,vegetables,53
